,state,year,group,epsilon_it,event_time,tau_it,stupid_random_var,alpha_i,alpha_t,Y_it
1072,23,2002,1986,0.4350338653443771,16,17,2,4.398508466052482,3.158789184496894,48.99233151589375
1073,24,2002,1992,0.24784094398630233,10,11,2,4.793478684770542,-0.5304614097433769,33.51085821901347
1074,25,2002,1986,0.07520945257178821,16,17,2,5.598794389561911,3.229642131112799,49.9036459732465
1075,26,2002,1992,0.1824805012331127,10,11,2,5.868340488718081,0.6273244160480254,35.67814540599922
1076,27,2002,2004,1.2017077926191375,-2,0,2,4.665826201221504,-0.44269874782528174,11.424835246015359
1077,28,2002,2004,-0.028809398516792695,-2,0,2,5.68199555641356,-2.090010171182943,9.563175986713825
1078,29,2002,1998,0.10054952335748375,4,5,2,6.257280404615241,-0.05479471737769287,23.303035210595034
1079,30,2002,2004,0.525327198003806,-2,0,2,7.4558223221467665,-1.2398065310268842,12.741342989123687
1080,31,2002,1998,0.5527629664789919,4,5,2,6.904506539824723,-0.2076463453734726,24.24962316093024
1081,32,2002,2004,0.5935151527801901,-2,0,2,7.189056687375519,-0.33731096578887965,13.44526087436683
1082,33,2002,1986,0.3193651110145923,16,17,2,6.683826627929361,2.557791614472906,50.56098335341686
1083,34,2002,2004,-0.5715024563652418,-2,0,2,8.210459145203505,0.007603351400625763,13.646560040238889
1084,35,2002,1998,0.816715766150548,4,5,2,7.409762795959497,0.7076766534011139,25.934155215511158
1085,36,2002,1998,-0.573172696509344,4,5,2,6.3389120898264295,-0.6955193888455623,22.070220004471523
1086,37,2002,1992,0.15131773261951662,10,11,2,8.80336997012519,0.11924591039726984,38.073933613141975
1087,38,2002,1986,-0.37713792500967896,16,17,2,8.297903272539028,3.3987250183513122,52.319490365880654
1088,39,2002,2004,-0.03206917329649627,-2,0,2,7.356955978871517,-0.9352010347632467,12.389685770811774
1089,40,2002,1992,0.1643812051517402,10,11,2,7.520507032600757,2.6562082520572954,39.34109648980979
1090,41,2002,2004,0.16067860772513654,-2,0,2,8.496575545140761,-0.4430611988808665,14.214192953985032
1091,42,2002,2004,0.21096037711764237,-2,0,2,8.863184795267586,-0.19771206385649595,14.876433108528731
1092,43,2002,1992,0.8068556345293235,10,11,2,8.797292265631206,2.0703651602299296,40.67451306039046
1093,44,2002,1992,0.22676715075698992,10,11,2,9.111308673442885,2.2718924219386567,40.609968246138536
1094,45,2002,1992,-0.12207831764532434,10,11,2,10.69995737457638,0.8891874397209125,40.46706649665197
1095,46,2002,1992,0.48204358414417864,10,11,2,10.271543152234885,0.6117569464784611,40.36534368285753
1096,47,2002,1992,0.5947352444623203,10,11,2,9.590635591265025,0.9440795514777869,40.12945038720513
1097,48,2002,2004,-0.6138039075684962,-2,0,2,10.541310580767483,0.13795752823211826,16.065464201431105
1098,49,2002,1992,0.298700034924929,10,11,2,8.76747609647246,1.8913036868697555,39.957479818267146
1099,50,2002,1986,0.35058637115544916,16,17,2,10.397927049946809,1.6042298589941517,53.352743280096405
1100,1,2003,1998,-0.14878175167999597,5,6,2,2.00930634973311,1.1188862980231535,20.979410896076267
1101,2,2003,1992,0.6878534066558097,11,12,2,0.18195410460762618,2.7383597322709408,33.608167243534375
1102,3,2003,1998,-0.07502779351626336,5,6,2,-0.24763392861908484,0.8813096122647847,18.558647890129436
1103,4,2003,2004,0.06278822673577113,-1,0,2,0.14791111140693936,0.21165285600477832,6.422352194147489
1104,5,2003,1998,-0.0865359121419348,5,6,2,-0.08963303734238837,-1.0189108250900678,16.804920225425608
1105,6,2003,2004,0.007789523790733767,-1,0,2,0.41523809187229654,-2.7307301368290635,3.6922974788339666
1106,7,2003,2004,-0.5481375434476009,-1,0,2,1.0294919014099708,0.2883757292301683,6.7697300871925385
1107,8,2003,1986,-0.7200254412971472,17,18,2,0.19443298082135807,1.605175768719128,43.07958330824334
1108,9,2003,1998,0.7972525316124861,5,6,2,1.815618333949603,-0.014782674914741945,20.598088190647346
1109,10,2003,1986,-0.4234806741591639,17,18,2,2.902277173786647,1.9435302041863447,46.42232670381382
1110,11,2003,1998,-0.4956961747281536,5,6,2,1.2922438198530797,0.4395962708030917,19.236143915928018
1111,12,2003,1998,-1.0766950568018574,5,6,2,3.9192839236417685,1.6277802506338985,22.47036911747381
1112,13,2003,1986,-0.3194808738447511,17,18,2,3.110792088527595,1.7861108682589781,46.57742208294182
1113,14,2003,1986,-0.6615448967037492,17,18,2,3.830580585624057,0.9530767149298326,46.12211240385014
1114,15,2003,1998,0.8210075800681845,5,6,2,2.342165446147863,1.4901662389592891,22.65333926517534
1115,16,2003,1992,0.5049085446713171,11,12,2,4.054525227066616,0.8828689250537975,35.44230269679173
1116,17,2003,2004,-0.3440751725888619,-1,0,2,2.308066099604687,0.4265366836723071,8.390527610688132
1117,18,2003,1986,1.1262179026721544,17,18,2,4.490247500836508,1.2225892938071996,48.83905469731586
1118,19,2003,2004,0.49088274349579714,-1,0,2,3.971839339793531,-0.7498268854974364,9.712895197791891
1119,20,2003,1992,-0.16241569175431123,11,12,2,4.553251219984784,1.1841682301856962,35.575003758416166
1120,21,2003,1992,-1.2497028574367866,11,12,2,3.0244053943751483,1.1128286435436852,32.88753118048204
1121,22,2003,1992,1.1454712862953709,11,12,2,3.5049301577233956,1.579827035366833,36.2302284793856
1122,23,2003,1986,-0.694786233381798,17,18,2,5.197228218253384,1.4313542466902576,47.93379623156184
1123,24,2003,1992,-0.8226993734784459,11,12,2,3.851651995775799,-0.7363597837703972,32.29259283852696
1124,25,2003,1986,0.5112852160048201,17,18,2,5.463206292099123,1.2672261164116114,49.24171762451556
1125,26,2003,1992,1.2198762031696364,11,12,2,3.8328621935397544,1.8938184671438156,36.9465568638532
1126,27,2003,2004,0.6921364092552591,-1,0,2,6.248174212666669,-0.3973760792431065,12.542934542678822
1127,28,2003,2004,0.2819545600261798,-1,0,2,4.367476685231491,-0.346383402514548,10.303047842743123
1128,29,2003,1998,0.297377170832643,5,6,2,6.352299937679523,1.486376505905937,26.136053614418103
1129,30,2003,2004,0.42670777939015386,-1,0,2,6.625630933646001,-0.8119732272589227,12.240365485777232
1130,31,2003,1998,0.37946429489338257,5,6,2,5.503228181570425,-1.0428032182428997,22.839889258220907
1131,32,2003,2004,0.1405957119846879,-1,0,2,6.982026567084727,-0.26063111952549434,12.861991159543921
1132,33,2003,1986,0.052100551975938034,17,18,2,6.860442263333556,1.215826048751263,50.12836886406076
1133,34,2003,2004,-0.03129656394976121,-1,0,2,6.261158143807261,-1.0662463197532541,11.163615260104246
1134,35,2003,1998,-0.37698229443333814,5,6,2,5.991445315923792,0.3246215441013093,23.939084565591763
1135,36,2003,1998,-0.14033753843338703,5,6,2,5.237374308327421,0.9915056472467836,24.088542417140815
1136,37,2003,1992,-0.8464784070976927,11,12,2,7.749650047299694,1.0907114384321843,37.993883078634184
1137,38,2003,1986,-0.049169813397374945,17,18,2,6.035197228637944,2.006981072686238,49.99300848792681
1138,39,2003,2004,-0.49429555357545873,-1,0,2,7.895344199441308,1.713407698515423,15.114456344381273
1139,40,2003,1992,-0.5517946586078855,11,12,2,7.736551783917751,0.757121138442436,37.9418782637523
1140,41,2003,2004,0.08994707557673923,-1,0,2,8.879142775438195,0.17834863464466957,15.147438485659604
1141,42,2003,2004,0.6960011431722997,-1,0,2,8.097954500510136,-0.6092133625991345,14.184742281083302
1142,43,2003,1992,0.4591583030011565,11,12,2,8.270552213652909,0.2536402801130272,38.9833507967671
1143,44,2003,1992,-0.7852503018115885,11,12,2,9.531870704288297,0.5150923465822302,39.261712749058944
1144,45,2003,1992,-0.4948140682851688,11,12,2,9.335058029084118,0.6212414284783115,39.46148538927726
1145,46,2003,1992,0.47038559399410795,11,12,2,9.516155957182777,1.4594757975471255,41.44601734872401
1146,47,2003,1992,-0.4912436967691548,11,12,2,9.869267589808526,3.4490757867007575,42.82709967974013
1147,48,2003,2004,-0.1123165749985123,-1,0,2,8.064427876792895,-0.8160434362758403,13.136067865518541
1148,49,2003,1992,0.27502604951227594,11,12,2,10.556788679986983,0.6833746943845376,41.5151894238838
1149,50,2003,1986,-0.48417222743181765,17,18,2,10.612468794013603,1.6368769868887518,53.76517355347053
1150,1,2004,1998,0.05268775307297995,6,7,2,-0.8166831285764973,0.9957988487097471,19.23180347320623
1151,2,2004,1992,-0.6670127474591022,12,13,2,0.15591952632579872,1.463550811954785,31.95245759082148
1152,3,2004,1998,-0.30068382197560684,6,7,2,0.5606927123723688,1.8840957939481173,21.144104684344878
1153,4,2004,2004,0.15989096707126849,0,1,2,0.6655032155982673,-2.4263920705352082,5.399002112134328
1154,5,2004,1998,-0.7964968667658346,6,7,2,1.3338599665685347,-1.7869298701956726,17.750433229607026
1155,6,2004,2004,0.2202373689801995,0,1,2,2.6313667818311837,-0.4958781720101493,9.355725978801233
1156,7,2004,2004,-0.009818899463340608,0,1,2,2.4817667276728286,1.0973001875437087,10.569248015753196
1157,8,2004,1986,0.2762449772085739,18,19,2,0.28778080656859384,0.23435196839440375,43.798377752171575
1158,9,2004,1998,0.11195706703233071,6,7,2,2.4220699903060487,-2.407632339693757,19.126394717644622
1159,10,2004,1986,0.6820702149869221,18,19,2,3.32893331953541,2.3711794062192086,49.382182940741544
1160,11,2004,1998,0.06261225132395364,6,7,2,2.586808520689203,0.8436572237027145,22.493077995715872
1161,12,2004,1998,-0.2147027705626265,6,7,2,3.490980425185967,-0.4902084067994297,21.78606924782391
1162,13,2004,1986,0.06114875151614189,18,19,2,4.612270445700766,0.8144603992790701,48.48787959649598
1163,14,2004,1986,0.27164901451819395,18,19,2,3.823709546106981,0.8302562803653256,47.925614840990505
1164,15,2004,1998,0.024430035162852165,6,7,2,3.249308595641729,0.7105353174739402,22.98427394827852
1165,16,2004,1992,0.02029584560194119,12,13,2,4.245088474084754,0.5736847238169932,35.839069043503684
1166,17,2004,2004,-0.3509958439033777,0,1,2,3.544887833096891,0.49406391897551966,10.687955908169034
1167,18,2004,1986,-0.3314504587754741,18,19,2,3.6239030432849555,-1.054626662904391,45.23782592160509
1168,19,2004,2004,-0.7013026358998468,0,1,2,3.448585764286267,-0.8568518651277993,8.890431263258622
1169,20,2004,1992,0.8747883715934697,12,13,2,5.563413358832108,0.07394603908894992,37.51214776951453
1170,21,2004,1992,-0.6219316176956425,12,13,2,3.3815713340579987,0.943659321627508,34.703299037989865
1171,22,2004,1992,-0.34645259889795366,12,13,2,5.932367724678116,0.6619522415098616,37.24786736729003
1172,23,2004,1986,-0.3592036327845987,18,19,2,5.099864123740371,2.5978437798957668,50.33850427085154
1173,24,2004,1992,0.44746218847222063,12,13,2,3.4006938251980583,-0.6593367716600573,34.188819242010226
1174,25,2004,1986,-0.1474748391460139,18,19,2,5.3676492929914215,1.845491476330752,50.06566593017616
1175,26,2004,1992,0.6238710363368669,12,13,2,3.099973492348376,1.7583364232117056,36.48218095189695
1176,27,2004,2004,-0.33674531212193426,0,1,2,6.025508016831036,1.8566474365619547,14.545410141271057
1177,28,2004,2004,0.13949708111190098,0,1,2,6.485231482988991,-0.4817659710934752,13.142962593007416
1178,29,2004,1998,-0.41767352662987867,6,7,2,5.207644044347946,0.9244586043525171,24.714429122070584
1179,30,2004,2004,1.0725745638866941,0,1,2,6.123547695955582,-1.803862792562365,12.392259467279912
1180,31,2004,1998,-0.5937992095147564,6,7,2,8.154157433750287,-1.7919562043130237,24.768402019922505
1181,32,2004,2004,0.15491035511351375,0,1,2,5.894253295738063,0.8447743757816999,13.893938026633277
1182,33,2004,1986,0.31688844046604925,18,19,2,5.541092412943399,1.7944397063519295,50.65242055976138
1183,34,2004,2004,0.20689954872574912,0,1,2,8.281663402462598,1.1785126897984228,16.66707564098677
1184,35,2004,1998,-0.09264382943885414,6,7,2,8.962587190530794,-0.7734028889697491,27.096540472122193
1185,36,2004,1998,-0.06491034986671308,6,7,2,7.203695671847847,1.1199021395287527,27.258687461509886
1186,37,2004,1992,0.0219057359895548,12,13,2,8.411463035408357,3.0688178405438533,42.50218661194177
1187,38,2004,1986,-0.07350100081424431,18,19,2,8.94147591553088,2.219705608357266,54.0876805230739
1188,39,2004,2004,0.48193955839745484,0,1,2,7.057515767461616,0.27658150559104877,14.81603683145012
1189,40,2004,1992,1.1052615007956756,12,13,2,7.5146941646321315,1.20855608082435,40.82851174625216
1190,41,2004,2004,-0.2787458925039168,0,1,2,9.430874513154734,-1.5708814571259122,14.581247163524905
1191,42,2004,2004,-0.6849014897895389,0,1,2,10.08501427870851,1.355572935710348,17.75568572462932
1192,43,2004,1992,-0.04414102417562741,12,13,2,9.162880860174354,0.5891423601949344,40.707882196193665
1193,44,2004,1992,1.2898546688271593,12,13,2,7.920185646497947,1.7044832563830172,41.91452357170812
1194,45,2004,1992,-0.4018372839848654,12,13,2,10.987061111699441,-0.36303430657125335,41.22218952114332
1195,46,2004,1992,0.8195584027220337,12,13,2,8.669029102188034,0.020540335492219786,40.509127840402286
1196,47,2004,1992,0.8388504070382203,12,13,2,9.064862218828548,2.6350873992222357,43.538800025089
1197,48,2004,2004,-0.2767941208539973,0,1,2,9.94233783448962,-0.34730228895784293,16.31824142467778
1198,49,2004,1992,0.2844915395926377,12,13,2,11.354160420714775,2.6532754760425448,45.29192743634996
1199,50,2004,1986,0.814198311564269,18,19,2,10.853975976552224,1.7217693409414823,56.389943629057974
1200,1,2005,1998,-0.18956387049374354,7,8,2,0.6148655003619105,-1.1418977729578574,19.28340385691031
1201,2,2005,1992,-0.10179018005118089,13,14,2,0.8632885301181062,2.1920675997317205,34.953565949798644
1202,3,2005,1998,-0.29084045697432187,7,8,2,0.6435146686434661,0.11010768224439227,20.462781893913537
1203,4,2005,2004,-0.5073783653464334,1,2,2,1.3581395145185065,0.7986888135170435,9.649449962689117
1204,5,2005,1998,-0.32463877253300355,7,8,2,-1.529560077694303,0.7252108675400821,18.871012017312776
1205,6,2005,2004,-0.6119701333811283,1,2,2,0.9033925409302016,-1.4431182279428703,6.8483041796062025
1206,7,2005,2004,0.017041734129613035,1,2,2,1.641321934916781,0.26429476537056906,9.922658434416963
1207,8,2005,1986,-0.3849866155293209,19,20,2,0.448985916380493,4.096223142152799,48.160222443003974
1208,9,2005,1998,0.11689295589537385,7,8,2,2.18632331781156,1.1929864585144592,23.49620273222139
1209,10,2005,1986,-0.7779478231018137,19,20,2,1.7955287790138785,1.842482246994537,46.8600632029066
1210,11,2005,1998,0.16544011610722853,7,8,2,3.95547569831549,1.7753434019568979,25.89625921637962
1211,12,2005,1998,0.4167644808044623,7,8,2,3.973019725214856,0.9106684652031108,25.30045267122243
1212,13,2005,1986,-0.9968678212857277,19,20,2,2.1341944308818372,2.1095342302627946,47.2468608398589
1213,14,2005,1986,0.18702828492378606,19,20,2,2.6491622884333044,0.8083748278408975,47.644565401197994
1214,15,2005,1998,0.6138344962366461,7,8,2,2.9260524343916074,0.9338480257895985,24.47373495641785
1215,16,2005,1992,-0.6048205093456027,13,14,2,2.7483405238403775,2.335443416416945,36.47896343091172
1216,17,2005,2004,0.8362861934188517,1,2,2,3.5950249840281265,-0.7360621521000247,11.695249025346953
1217,18,2005,1986,0.2095095046830226,19,20,2,2.84171793111241,3.3244958212469475,50.37572325704238
1218,19,2005,2004,-0.35250592787920443,1,2,2,2.6693846650624735,0.008293975854874028,10.325172713038143
1219,20,2005,1992,-0.027884538828853004,13,14,2,4.622711223900269,0.4122304884614594,37.00705717353287
1220,21,2005,1992,0.2791634562608612,13,14,2,4.829529584221811,2.2976320769202445,39.406325117402915
1221,22,2005,1992,0.03800269570620575,13,14,2,3.5956842403400078,1.0132057642617307,36.646892700307944
1222,23,2005,1986,0.2693779962231846,19,20,2,5.495355430762599,2.659514887486108,52.42424831447189
1223,24,2005,1992,-0.4603367965396831,13,14,2,4.168422270834668,1.008241367741463,36.71632684203645
1224,25,2005,1986,0.084680412018039,19,20,2,5.253165238037981,1.8401738564700965,51.17801950652611
1225,26,2005,1992,-0.7068572484524901,13,14,2,6.0203440126124566,1.7935602043342915,39.10704696849426
1226,27,2005,2004,-0.05561303067435016,1,2,2,5.3663874352962875,0.3908970575900059,13.701671462211944
1227,28,2005,2004,-0.4519538207323949,1,2,2,6.054740912141134,-1.8955317804517384,11.707255310957002
1228,29,2005,1998,-0.3677649712948833,7,8,2,5.283570356112428,-0.4212437400943917,24.494561644723152
1229,30,2005,2004,0.6180465876052187,1,2,2,5.803533416571903,1.0294099847908156,15.450989988967939
1230,31,2005,1998,0.5456550602971345,7,8,2,5.99414056911966,0.5678634110984528,27.107659040515244
1231,32,2005,2004,0.3045690604535885,1,2,2,5.653421653459762,-0.4237313027714218,13.534259411141928
1232,33,2005,1986,-0.5461563823362895,19,20,2,6.423225836884217,0.5414259847425258,50.41849543929045
1233,34,2005,2004,-0.15820422484740096,1,2,2,5.251381701136253,-0.9797363212758484,12.113441155013003
1234,35,2005,1998,0.6065488499895917,7,8,2,6.508846252857896,-1.3217986399619472,25.79359646288554
1235,36,2005,1998,0.07085845681995237,7,8,2,6.915124506630329,0.5987192812984672,27.584702244748748
1236,37,2005,1992,1.159664769990847,13,14,2,7.14382024750462,0.7015624194189531,41.005047436914424
1237,38,2005,1986,0.19665891969718594,19,20,2,7.35850255412922,0.933412109014685,52.48857358284109
1238,39,2005,2004,0.0960245582450158,1,2,2,7.738235800139871,0.03187657483204691,15.866136933216936
1239,40,2005,1992,-0.1545582321012507,13,14,2,8.479441518086064,1.6639706308527382,41.98885391683755
1240,41,2005,2004,0.06677045239114116,1,2,2,9.074517074132523,2.193197932209945,19.33448545873361
1241,42,2005,2004,-0.07623491819027195,1,2,2,7.750234773151734,-1.4118834195632135,14.262116435398248
1242,43,2005,1992,0.3540543383442952,13,14,2,7.396799144610855,2.459381043300522,42.210234526255675
1243,44,2005,1992,0.47835115839729203,13,14,2,7.757955587756898,2.273101561015072,42.50940830716927
1244,45,2005,1992,-0.39299473025397474,13,14,2,8.512797078805074,0.5209072606232995,40.6407096091744
1245,46,2005,1992,-0.665616476778889,13,14,2,8.84807868218349,1.503235954586031,41.685698159990636
1246,47,2005,1992,-0.9181026865516483,13,14,2,8.630003933802543,0.8423667506623849,40.55426799791328
1247,48,2005,2004,0.25399566345627184,1,2,2,8.303883335750106,0.2856885804187389,16.843567579625116
1248,49,2005,1992,-0.5516833030869368,13,14,2,9.343879172525812,2.8091310134045506,43.60132688284342
1249,50,2005,1986,-1.0764452964762414,19,20,2,10.181426620113971,2.505606232631313,55.61058755626904
1250,1,2006,1998,0.19428930226548205,8,9,2,0.7950294658355648,1.308608373233442,23.29792714133449
1251,2,2006,1992,1.2464997587163953,14,15,2,-0.15742305310832116,0.9696906800453577,35.05876738565343
1252,3,2006,1998,-0.003035455769946662,8,9,2,0.18700217785656592,-0.6840566649243351,20.499910057162282
1253,4,2006,2004,0.41924538722582094,2,3,2,-0.1266983088473107,-0.008468210540407889,9.284078867838103
1254,5,2006,1998,0.040914679273782506,8,9,2,0.9685608296252236,2.0066081548639154,24.01608366376292
1255,6,2006,2004,-0.04944482659557133,2,3,2,0.35157136580918535,-1.3271678565896476,7.974958682623966
1256,7,2006,2004,0.4595382414938843,2,3,2,1.9731278132412,-0.8550893681766951,10.57757668655839
1257,8,2006,1986,-0.14513727209432567,20,21,2,-0.1858664919341111,2.1262677362340683,46.79526397220563
1258,9,2006,1998,0.13369615703595147,8,9,2,1.4403703275475377,-0.1846547848472624,22.38941169973623
1259,10,2006,1986,0.1608489030980068,20,21,2,2.3011073391917423,1.2074765528847875,48.66943279517454
1260,11,2006,1998,-0.3340452268215244,8,9,2,2.3838345163225045,0.37640141827182294,23.426190707772804
1261,12,2006,1998,0.4960211747682614,8,9,2,5.0930336639804965,-0.5656174041901494,26.02343743455861
1262,13,2006,1986,-0.08747987834770432,20,21,2,2.9498000245679075,1.0258781537836317,48.888198300003836
1263,14,2006,1986,-0.37787257974642235,20,21,2,1.7959454031579896,2.7034279167873088,49.121500740198876
1264,15,2006,1998,0.26825492178520177,8,9,2,2.904535752910927,-0.507369782230964,23.665420892465164
1265,16,2006,1992,-0.44923399089551863,14,15,2,1.4237536665335484,-0.19787213449483754,33.77664754114319
1266,17,2006,2004,0.014090578684564124,2,3,2,3.319400250703239,-0.43002497953389435,11.903465849853909
1267,18,2006,1986,-0.004559498322101772,20,21,2,2.7669439429992413,2.731955502509846,50.49433994718699
1268,19,2006,2004,0.542947782915789,2,3,2,4.7153902755601615,0.0030781920031104637,14.261416250479062
1269,20,2006,1992,0.2373491164399764,14,15,2,3.450459725404465,0.9354189218843818,37.62322776372882
1270,21,2006,1992,-0.012513479372571959,14,15,2,4.083234084204753,1.4443587975156071,38.51507940234779
1271,22,2006,1992,0.40888314960014355,14,15,2,3.764442158595597,-0.3457074328596519,36.82761787533609
1272,23,2006,1986,0.6951037745086567,20,21,2,6.3388513518533305,2.4947056537750325,54.52866078013702
1273,24,2006,1992,0.2789051531759311,14,15,2,4.478757233882088,1.7834350314036442,39.54109741846166
1274,25,2006,1986,0.0051763099216903035,20,21,2,6.832557043479202,1.5906915259042789,53.42842487930517
1275,26,2006,1992,-0.6559181161750798,14,15,2,6.014151762118267,2.4059245117964165,40.7641581577396
1276,27,2006,2004,-0.5325568315376863,2,3,2,5.882066727335387,-0.9274960989530388,13.422013796844661
1277,28,2006,2004,-0.15261235217733382,2,3,2,5.968733147317519,1.327908993253569,16.144029788393752
1278,29,2006,1998,-0.3047561010796416,8,9,2,6.193797298216252,0.9544936655952512,27.843534862731865
1279,30,2006,2004,-0.093485651492723,2,3,2,4.07232742065439,-0.13655258987817337,12.842289179283494
1280,31,2006,1998,0.028324962448553582,8,9,2,5.921116605849243,0.7801263646316885,27.729567932929484
1281,32,2006,2004,0.2648463771783654,2,3,2,7.245157971184322,0.09273523418905827,16.602739582551745
1282,33,2006,1986,-0.03524938902954561,20,21,2,6.551102816525894,3.220282896417717,54.73613632391407
1283,34,2006,2004,0.24325082191310096,2,3,2,5.394810153196425,-0.8766791274710135,13.761381847638512
1284,35,2006,1998,0.03223720740506012,8,9,2,6.94759554942253,0.037480760853401796,28.017313517680993
1285,36,2006,1998,-0.9877332831769357,8,9,2,8.904105516255491,1.8363028920724798,30.752675125151036
1286,37,2006,1992,-0.46966769690937715,14,15,2,8.64689171553472,0.8044650648161409,41.98168908344148
1287,38,2006,1986,-0.07204377786080773,20,21,2,7.537995990633968,2.9005330773315916,55.36648529010475
1288,39,2006,2004,-0.6048473714205538,2,3,2,8.751449277058086,1.8994359830087095,19.04603788864624
1289,40,2006,1992,0.29996436499810225,14,15,2,7.633492979631948,0.9982049730583664,41.93166231768842
1290,41,2006,2004,0.7653754161718487,2,3,2,6.49612841317328,0.8813623265753054,17.142866155920434
1291,42,2006,2004,0.6093809258486583,2,3,2,7.475534011870446,-0.9536922813398585,16.131222656379244
1292,43,2006,1992,-0.106721435465104,14,15,2,10.162888768508198,2.1547332980678093,45.2109006311109
1293,44,2006,1992,0.745363068424976,14,15,2,8.526006918170696,1.5994239859867672,43.87079397258243
1294,45,2006,1992,0.07433372860105578,14,15,2,8.756616020624982,1.8730382821602154,43.70398803138625
1295,46,2006,1992,-0.16854298555901967,14,15,2,8.90016180372512,0.7544279279646051,42.48604674613071
1296,47,2006,1992,-0.3067013317704699,14,15,2,11.304136589573007,-0.2610834155671724,43.736351842235365
1297,48,2006,2004,-0.15123484324406417,2,3,2,11.225958915362064,0.7032520647495049,20.777976136867505
1298,49,2006,1992,-0.19408840927061438,14,15,2,12.018780233448135,-0.6634031524794544,44.16128867169807
1299,50,2006,1986,0.08520811118774385,20,21,2,9.840954789599948,1.6826495077574652,56.60881240854516
1300,1,2007,1998,0.0802869905249323,9,10,2,0.4956244887470951,1.8411818664199697,24.417093345691995
1301,2,2007,1992,0.0015230100767072347,15,16,2,-1.1166425494207912,1.691897735873036,34.57677819652895
1302,3,2007,1998,0.21846908487317493,9,10,2,2.0769344261182745,2.8483426447898132,27.143746155781262
1303,4,2007,2004,0.5953231373931707,3,4,2,-0.36777955126793493,1.3251091525817735,11.552652738707009
1304,5,2007,1998,0.47477706772066186,9,10,2,1.2167755637626292,0.24610161167442357,23.937654243157716
1305,6,2007,2004,-0.7424489842249518,3,4,2,0.10269747236715587,0.3273133798514387,9.687561867993644
1306,7,2007,2004,-1.2769605674509774,3,4,2,0.8111331732613039,0.2526292974555641,9.78680190326589
1307,8,2007,1986,0.46715995561963686,21,22,2,0.7627375689502998,0.5178232366538729,47.7477207612238
1308,9,2007,1998,-0.6834393492077105,9,10,2,1.192124739324182,-0.04039891648435323,22.46828647363212
1309,10,2007,1986,-0.11238270094634177,21,22,2,1.4608772968510215,1.5392390930201398,48.88773368892482
1310,11,2007,1998,-0.5850565130296798,9,10,2,1.651731205074923,-1.1362205028559367,21.930454189189305
1311,12,2007,1998,-0.9009902187900098,9,10,2,3.2333339117803073,0.9474934682516429,25.27983716124194
1312,13,2007,1986,0.270731364102394,21,22,2,1.49513720693748,1.8509281553469594,49.61679672638683
1313,14,2007,1986,0.3795775801513234,21,22,2,3.0205414270138666,0.42710609868842586,49.827225105853614
1314,15,2007,1998,-0.2882552003633597,9,10,2,4.217959152305559,1.3042128652773322,27.23391681721953
1315,16,2007,1992,-1.295521146072455,15,16,2,2.686803635486604,2.2158727446909596,37.60715523410511
1316,17,2007,2004,-0.2731222241262414,3,4,2,2.682081109252398,0.527034478864889,12.935993363991045
1317,18,2007,1986,0.19590200270127325,21,22,2,3.3694753748197495,1.7759318247910298,51.341309202312054
1318,19,2007,2004,-0.7394557843870644,3,4,2,4.97972520836071,0.8914421517518549,15.1317115757255
1319,20,2007,1992,0.09167995988957782,15,16,2,4.194107630953358,2.180220360476691,40.466007951319625
1320,21,2007,1992,-0.007654924586497779,15,16,2,3.6687857053924016,1.8074035697196884,39.468534350525594
1321,22,2007,1992,0.2896457498005442,15,16,2,4.88387665118804,0.6753877495652391,39.84891015055382
1322,23,2007,1986,0.05979018420707663,21,22,2,3.497707850163576,2.376600765511181,51.93409879988184
1323,24,2007,1992,-0.48653447044077774,15,16,2,5.481359510442948,2.6954806508254787,41.69030569082765
1324,25,2007,1986,0.5982857508322457,21,22,2,5.408607307701768,1.5033709413882699,53.51026399992229
1325,26,2007,1992,-0.07926478651348501,15,16,2,4.892191528861116,3.5979393391324312,42.410866081480066
1326,27,2007,2004,-0.01365226975496593,3,4,2,4.561414201552769,-0.22563093398538436,14.322130997812419
1327,28,2007,2004,-0.466633979536598,3,4,2,4.713319077716543,0.3324070133401363,14.579092111520081
1328,29,2007,1998,-0.22164112559575516,9,10,2,6.33481733634591,0.22751440399366385,28.340690614743817
1329,30,2007,2004,-0.44240135701345046,3,4,2,7.228980502489062,0.5232708359202609,17.30984998139587
1330,31,2007,1998,-0.0864730299617115,9,10,2,5.562692252971205,-0.8422216926352751,26.633997530374216
1331,32,2007,2004,0.8558542400711717,3,4,2,6.858386703551485,-0.24604179881672117,17.468199144805936
1332,33,2007,1986,-0.6859505714656782,21,22,2,4.512972981397931,1.007878799651433,50.83490120958369
1333,34,2007,2004,-0.8067806989383706,3,4,2,6.2153822693428005,0.435338347892291,15.843939918296721
1334,35,2007,1998,0.7355851637468043,9,10,2,6.968941067129098,1.8944473755089075,31.59897360638481
1335,36,2007,1998,-0.10466183857593306,9,10,2,6.290316583018167,1.5460061871145516,29.731660931556785
1336,37,2007,1992,-0.3345363693299583,15,16,2,6.463493625210404,-0.8716593608588923,39.25729789502155
1337,38,2007,1986,0.5199523436980382,21,22,2,6.932220443531113,4.14206965292788,57.59424244015703
1338,39,2007,2004,-0.30280776986843205,3,4,2,8.092192728326372,0.5952799406208684,18.384664899078807
1339,40,2007,1992,0.9130048567734681,15,16,2,7.812670981593626,0.7235008595069997,43.449176697874094
